SiteCode,Site Name,NoofCells,(2G/3G),Priority,Type,Category,MBU#,OMO Colocation,OMO host name ,,2026-01-01 00:00:00,2026-02-01 00:00:00,2026-03-01 00:00:00,2026-04-01 00:00:00,2026-05-01 00:00:00,2026-06-01 00:00:00,2026-07-01 00:00:00
SKG9076,SKG9076__S_RasheedPura,6,2G+3G+4G,Bronze,Micro,B2S,C4-NRW-05,E.CO,E.CO,Non DG Site,96.13382367582624,95.35535163139319,98.01560633213852,98.140839334705,96.47756123058535,96.2165637860081,98.35067370237611
MUS9612,MUS9612__S_LakhaMusaKhurd,3,2G/3G/LTE,Bronze,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,97.23227175428109,99.97540509259258,99.85174606730385,98.86181841563767,99.37708457785737,99.54105581275716,99.1276508363201
GUJ9789,GUJ9789__Q_MobilinkHouseGUJ,1,2G/3G/LTE,Bronze,Micro,CP Prime,C4-GUJ-02,JAZZ,JAZZ,Non DG Site,98.90531660692947,98.30594824735441,98.5363463261647,97.8097993827159,99.74649044205493,99.41473765432089,99.62384259259254
HWY9278,LTE_HWY9278__S_ Nadala SandhRorhiSharif,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-01,Tawal,Tawal,Non DG Site,99.71979540023894,99.98294890873014,100,99.63181584362135,100,99.86082175925922,98.69278300477896
RUR9282,RUR9282__S_HarbanspurZafarwal,6,2G+4G+L9,Bronze,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,98.14049432497006,97.72590112433848,99.30571112106722,98.25572273662549,96.00691333134192,93.59866898148124,96.89777479091988
HWY5619,HWY5619_H_Lalamusa Gt Rd Kotla Qasim Gujrat,6,2G+4G+L9,Bronze,Macro,OMO,C4-GRT-04,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,95.2577098267622,99.11237874779532,85.01247635404216,99.96209490740739,100,100,89.00276284348858
SDL9296,SDL9296__S_PTCLExchange_GTRP2168,6,2G+4G+L9,Bronze,Macro,OMO,C4-GRT-04,Jazz Guest/PTCL Host,PTCL,Non DG Site,96.4834727200318,99.14021164021162,100,95.37339248971172,99.97013142174431,98.98623971193413,98.41908104340897
RUR6022,LTE_RUR6022__S_BhoaHassan_GTRP2094,6,2G/LTE,Bronze,Macro,OMO,C4-MBD-08,Jazz Guest/PTCL Host,PTCL,Non DG Site,99.84608348267622,99.97974537037035,100,99.01572145061724,99.37528001792113,99.79629629629626,99.52088933691748
RUR9063,LTE_RUR9063__S_Doga_CMPak4824,9,2G/LTE,Bronze,Macro,OMO,C4-MBD-08,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,99.46099661489441,98.8252314814814,99.05397500995619,99.970228909465,98.34090418823835,99.47743055555549,98.65790521704493
PHA9332,LTE_PHA9332__S_JamiaMasjidFarooqEAzam,6,2G/LTE,Bronze,Macro,B2S,C4-MBD-08,Enfrashare,Enfrashare,Non DG Site,97.98069743130219,99.62549603174595,99.9855946336121,98.85223765432093,100,99.98321759259257,99.51855585424128
GUJ9306,LTE_GUJ9306__S_BISECricketGround,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-02,Tawal,Enfrashare,Non DG Site,100,99.98697916666664,100,99.74547753772286,99.93723450152659,99.99939986282577,99.49602996814012
NRW9343,LTE_NRW9343__S_TheCollegeOfLawNarowal,6,2G/LTE,Bronze,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,95.81196900305306,98.60826352145786,99.13076214655506,97.26881858710522,97.62521986592303,94.54783950617252,96.89115807115326
SKT5140,SKT5140__S_GPO_MDSK1887,9,2G/3G/LTE,Diamond,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,99.582151035444,99.24265597442671,99.84793989778306,99.55377657750324,99.24179443780694,99.3584747942386,99.36073982808963
JPB9368,LTE_JPB9368__S_UtilityStore,6,2G+4G+L9,Bronze,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,94.55791392871353,98.75764715608459,98.37776284348861,99.94733796296292,98.83988575268813,95.83976337448553,97.13840352449202
GUJ9350,GUJ9350__S_MuhammadPura,6,2G+4G+L9,Bronze,Macro,B2S,C4-GUJ-02,ATL,ATL,Non DG Site,98.6061330147351,98.85887437536732,98.62573426921543,99.27797067901228,99.37578819859273,98.67646176268853,97.3552825899375
MBN9360,MBN9360__S_LilaTown,6,2G+4G+L9,Bronze,Macro,B2S,C4-MBD-08,E.co,E.co,Non DG Site,99.81108124253285,99.32222773368599,99.47141950418151,98.50874485596681,98.943367931103,98.81192129629613,99.3147650338509
RUR9361,RUR9361__S_ThattaKhairoMatmal,6,2G+4G+L9,Bronze,Macro,B2S,C4-HFZ-06,E.co,E.co,Non DG Site,97.45301921545186,97.58535879629615,98.42489919354826,96.30825617283936,90.41887569693324,95.6734182098763,94.08869723217815
SKT3200,SKT3200__P_GaudPur,18,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.3058563155448,99.87956303277477,99.10435749369437,98.07035536694087,99.65408452807641,98.97788065843608,99.28197182397439
RUR9357,RUR9357__S_TatlayAali,6,2G+4G+L9,Bronze,Macro,B2S,C4-HFZ-06,E.co,E.co,Non DG Site,99.47935334528066,99.68088624338621,98.82697381521305,93.42373971193383,98.02282457188359,94.29730366940986,93.30576712465138
KMK9308,KMK9308__S_ImamBargahKashana,6,2G+4G+L9,Bronze,Macro,B2S,C4-GUJ-01,ATL,ATL,Non DG Site,93.65790521704461,99.68953235229264,99.92797316806045,99.29973636831255,98.8488463261645,99.33140432098735,92.90882616487416
SKT5525,SKT5525_H_Zafarwal Rd Mohalla Nizamabad Sialkot,9,2G/LTE,Platinum,Macro,B2S,C4-SKT-03,Enfrashare,Enfrashare,Non DG Site,96.32019115890071,98.79241530717215,96.95197381521298,99.96221279149513,99.99043790654453,98.97578017832637,91.8511051373952
RUR9031,LTE_RUR9031__S_Jatria_CMPak43660,9,2G+4G+L900,Bronze,Macro,B2S,C4-GRT-04,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,96.97360927395643,99.70691457586615,99.95190329218106,97.1279080379662,97.2219864540466,94.93180007964943
GJR9359,GJR9359__S_AminAbadGali3,6,2G+4G+L9,Bronze,Macro,B2S,C4-GRT-04,E.co,E.co,Non DG Site,93.77563719633599,98.9679439484125,99.73398297491035,100,100,100,99.17338709677414
RUR9369,LTE_RUR9369__S_Sumlanwala,6,2G/LTE,Bronze,Macro,B2S,C4-MBD-08,Enfrashare,Enfrashare,Non DG Site,99.9359692353644,99.98319003527335,99.64139038231778,97.10956790123446,99.57194593787334,99.27276234567897,99.25347222222213
MLL9384,LTE_MLL9384__S_Islampura,9,2G/LTE,Bronze,Macro,B2S,C4-MBD-08,Enfrashare,Enfrashare,Non DG Site,99.93422690163281,99.98208774250439,99.71751377273328,99.66958161865567,100,100,97.84297009823437
RUR8070,RUR8070__P_KharanayMoreBazzar,9,2G/3G/LTE,Hub,Macro,Standby,C4-SKT-03,Jazz Host/TELENOR Guest,DEODAR,DG site,99.86640033851052,99.86600253527335,99.64734335590065,99.7157278806584,99.03860513739545,99.67230366940994,99.454110248241
SKT5831,SKT5831_H_Chenab Rangers Rd Saidanwali Sialkot,9,2G/LTE,Diamond,Macro,B2S,C4-SKT-03,Enfrashare,Enfrashare,Non DG Site,99.57928863002785,98.70919220311569,99.49876792114692,99.85165895061726,98.74917031727061,98.80724879972553,97.39516958714968
SKT0721,SKT0721__H_HajiPura,9,2G/3G/LTE,Hub,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,100,99.98518794091707,100,100,100,100,99.99881770211067
GUJ9552,LTE_GUJ9552__S_GulshanColony,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-02,Enfrashare,Enfrashare,Non DG Site,98.24503434886486,99.96934248236327,98.9027031063321,100,100,100,99.97293160095577
GUJ9556,LTE_GUJ9556__S_GovtShuhadaEAPSMemorial School,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-01,Enfrashare,Enfrashare,Non DG Site,99.75526433691755,99.98697916666664,99.91282108721623,100,100,99.7336033950617,99.61472645360409
RUR9550,LTE_RUR9550__S_Attawa_CMPak5629,6,2G/LTE,Bronze,Macro,OMO,C4-GUJ-01,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,98.90400985663074,99.37975363756604,95.83274218438858,99.32172710905347,90.2749775985662,94.5400591563784,95.3427419354837
SKG9387,LTE_SKG9387__S_DinPur_CMPak40720,6,2G/LTE,Bronze,Macro,OMO,C4-NRW-05,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,96.59389312027075,99.63810350529096,98.9211842891278,97.53703703703694,97.86813022700112,97.37387474279831,98.23327359617676
DSK9391,LTE_DSK9391__S_Mandranwala_CMPak40762,6,2G/LTE,Bronze,Macro,OMO,C4-WZD-07,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,97.7951388888888,98.0288938492062,99.13418458781354,98.33883101851843,90.85312126642758,97.40779320987643,99.17917413381116
RUR9475,RUR9475__S_Jalphanwali_Sialkot_MDSK4859,18,2G/3G/LTE,Platinum,Macro,CP Prime,C4-SKT-03,JAZZ,DEODAR,Non DG Site,96.21083897517573,99.29367146164016,99.84717244125845,96.59656850137158,96.89679991371295,99.9728759430727,99.5210137893269
GJR8423,GJR8423__S_DaraGulabShahCemetery,6,2G/LTE,Bronze,Macro,B2S,C4-GRT-04,Enfrashare,Enfrashare,Non DG Site,99.23273015398907,99.72500091857728,100,100,99.53135371034114,100,99.46143219832727
GUJ8388,GUJ8388__S_GMagnoliaPark,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-01,E.co,E.co,Non DG Site,95.37457063918725,98.99054095017625,98.80989272202295,100,100,99.6259645061728,99.89863351254473
GUJ8434,GUJ8434__S_MughalHomeopathicClinic,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-02,Enfrashare,Enfrashare,Non DG Site,97.45376592990804,99.73493303571422,97.50255127439232,95.704828960905,92.99672067901201,96.34458590534943,86.10367507964936
GUJ9561,GUJ9561__S_KotliArbang,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-01,E.co,E.co,Non DG Site,97.06366985264826,99.10404265873004,98.50675776583032,95.46891075102867,99.40038829151726,96.8007330246913,94.54198402031044
KMK8459,KMK8459__S_PuranaChajokiRd,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-01,Tawal,Tawal,Non DG Site,98.892995818399,99.98677248677247,100,98.7712191358024,99.9402421014204,99.63985339506169,98.82224462365583
NVK8507,NVK8507__S_GoheerRoad,6,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,97.26046022500982,97.75838431437379,97.78263142174421,98.03028549382712,98.38246092194338,97.64120370370362,97.14039476304254
QDS8414,QDS8414__S_AlliedSchool,6,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,E.co,E.co,Non DG Site,97.8649981746979,99.63252314814814,99.54717990840301,95.8497942386829,99.79452907208281,96.75317215363505,96.72901732377521
RUR8491,RUR8491__S_SaharanChatha,6,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,E.co,E.co,Non DG Site,97.9750970728792,98.81138392857132,98.74645310633205,97.73070987654305,99.85812425328552,98.6927083333333,99.65016427718035
RUR9314,RUR9314__S_SidraRabNawazHospital,6,2G/LTE,Bronze,Macro,B2S,C4-NRW-05,ATL,ATL,Non DG Site,98.44888739545989,99.98387896825398,100,97.1390817901234,94.01265681003571,97.03858024691347,100
RUR9562,RUR9562__S_Jora,6,2G/LTE,Bronze,Macro,B2S,C4-GRT-04,E.co,E.co,Non DG Site,99.23723118279565,98.39347718253956,100,99.18248456790117,99.67107228195933,99.95640432098763,99.8976690063719
SKK8435,SKK8435__S_MarkaziImamBargah,6,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,95.27404420549567,96.24214616402097,99.9020248407009,100,100,99.93094135802467,98.62473864994021
GUJ8579,GUJ8579__S_ MadduKhalilNawabChowk,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-02,ATL,ATL,Non DG Site,90.87160244922332,99.9866691468254,99.91002090800474,99.92862654320987,90.46053614097954,100,99.35782556750297
MBN8580,MBN28580__S_FamilyWelfareCenterMandi2,6,2G/LTE,Bronze,Macro,B2S,C4-MBD-08,ATL,ATL,Non DG Site,97.54296719434474,98.16054894179888,98.79470952807638,98.45177469135791,96.80508885902019,99.23241383744848,98.89262246117077
RUR8394,RUR8394__S_Maranian_Marari,6,2G/LTE,Bronze,Macro,B2S,C4-GRT-04,E.co,E.co,Non DG Site,91.30432347670231,90.55658895502624,99.09856008562319,98.60532407407396,99.73920997610506,98.7589056069958,99.08082561728379
RUR8493,RUR8493__S_ChowkQilaKalarWala,6,2G/LTE,Bronze,Macro,B2S,C4-NRW-05,E.co,E.co,Non DG Site,96.31141726403793,99.51919367283934,98.69679659498176,97.18460648148124,95.62612007168433,97.68586033950606,99.26672640382313
SKT9850,SKT9850__S_Mohalla_IslamPura,9,2G/3G/LTE,Platinum,Macro,CP Prime,C4-SKT-03,Jazz Host/CM-PAK Guest,DEODAR,Non DG Site,99.93186230585422,99.98691027336857,100,99.41216563786003,99.97967277313151,99.4090149176953,99.32785327890603
MDW5146,MDW5146__S_Model town Warid_MR525364,9,2G/LTE,Platinum,Macro,CP Prime,C4-SKT-03,JAZZ,DEODAR,Non DG Site,99.7183019713261,99.85771237507346,99.74788016062652,100,99.23003368511871,97.47498713991754,96.99022218903478
RUR8521,RUR8521__S_Nindowal,6,2G/LTE,Bronze,Macro,B2S,C4-GRT-04,E.co,E.co,Non DG Site,98.14236111111103,99.65718694885359,99.90404719235364,97.70177469135791,98.422379032258,99.90586419753085,99.75022401433687
RUR8532,RUR8532__S_KhawasPur,6,2G/LTE,Bronze,Macro,B2S,C4-GRT-04,Enfrashare,Enfrashare,Non DG Site,98.89710274790913,99.4229497354497,99.75843787335722,99.91242283950615,99.19597520908003,100,99.9977598566308
PMD6133,PMD6133__S_PindPanjoranWarid_MDSK7574,9,2G/3G/LTE,Diamond,Macro,OMO,C4-SKT-03,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,97.47859418558338,99.98126102292768,99.91891925527678,99.52983539094647,99.20014436479491,97.74217678326471,99.962539824771
SKT1182,SKT1182__S_Abbot Road_MDSK4174,12,2G/3G/LTE,Elite,Macro,CP Prime,C4-SKT-03,JAZZ,DEODAR,Non DG Site,99.23699783452804,99.99075107473543,100,97.2049736368311,99.98063209378722,99.9883455504114,99.59951525786515
SKT5620,SKT5620_H_Cantt View Colony Sialkot,9,2G/LTE,Gold,Macro,OMO,C4-SKT-03,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,99.41855834328952,99.22949735449727,100,87.96484910836737,95.45122295234263,97.66068672839496,97.4769763042612
GUJ8144,GUJ8144__Baghbnpura,2,2G/LTE,Bronze,Macro,CP Prime,C4-GUJ-02,JAZZ,DEODAR,Non DG Site,99.88145908004778,99.86855158730154,100,99.84336419753085,93.67682198327357,99.99286265432097,99.99943996415767
GUJ8512,GUJ8512__S_DBlockGardenTown,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-02,Enfrashare,Enfrashare,Non DG Site,99.55831839904417,98.96804728835976,100,99.29378858024684,99.83478942652327,98.85744598765427,94.44789799880508
HJW8621,HJW8621__S_GovtGirlsHighSchool_Ufone7884,6,2G/LTE,Bronze,Macro,OMO,C4-GRT-04,Jazz Guest/UFONE Host,UFONE,Non DG Site,98.80805704898441,99.98222552910049,100,99.03202160493827,100,99.67669753086417,99.75937126642759
SKT9279,LTE_SKT9279__S_KalmaChowkBusStop,6,2G/LTE,Bronze,Macro,B2S,C4-SKT-03,ATL,ATL,Non DG Site,95.90765216381236,98.66284997795398,98.94142854772318,89.6209062071326,98.87884972786387,99.7554012345679,99.63023114960833
RUR8675,RUR8675__S_KamalpurChishtian,6,2G/LTE,Bronze,Macro,B2S,C4-NRW-05,ATL,ATL,Non DG Site,97.91554659498205,98.0501129850088,100,99.65393518518516,97.39303315412184,97.8989197530864,97.47741188769399
WND8628,WND8628__S_PTCLExchangeWahndo_GTRP2150,6,2G/LTE,Bronze,Macro,OMO,C4-GUJ-01,Jazz Guest/PTCL Host,PTCL,Non DG Site,90.34837340700905,99.22639715608462,94.55682497013132,98.91740612139911,94.74033004778958,91.2019675925924,86.06590377339685
RUR9559,LTE_RUR9559__S_JurianKalan,6,2G/LTE,Bronze,Macro,B2S,C4-SKT-03,ATL,ATL,Non DG Site,100,99.98449900793649,100,100,99.94156959378732,99.95023148148147,99.9831678116288
LLM8663,LLM8663__S_GraveyardNouGuza_Ufone7923,6,2G/LTE,Bronze,Macro,OMO,C4-GRT-04,Jazz Guest/UFONE Host,UFONE,Non DG Site,99.93335573476699,98.98230820105815,99.72520908004778,100,97.17536589008361,100,98.40912485065707
RUR8653,RUR8653__S_MangatNeech_Ufone3757,6,2G/LTE,Bronze,Macro,OMO,C4-HFZ-06,Jazz Guest/UFONE Host,UFONE,Non DG Site,99.09031511350048,99.45581183862429,100,98.5040509259259,98.74999999999994,98.85898919753085,99.61880227001193
KTL8796,KTL8796__S_KotliLoharan,6,2G/LTE,Bronze,Macro,B2S,C4-SKT-03,ATL,ATL,Non DG Site,96.67914302070866,97.07816633597865,98.96468040621258,96.71219135802436,97.03666367980875,98.83892746913567,96.62740193150123
HWY5734,HWY5734__S_Ghuinke,6,2G/LTE,Elite,Macro,B2S,C4-SKT-03,Enfrashare,Enfrashare,Non DG Site,99.38875199123855,99.46252893518513,100,99.99662422839502,100,99.97675540123457,100
SKT4627,SKT4627__S_GojraJAIL_AB,12,2G/3G/LTE,Hub,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,99.44553340302664,99.95585661926803,100,99.65104166666667,100,99.99995177469133,99.99953330346474
SKT5471,SKT5471__S_GhalibRdSKTCantt_Ufone3419,9,2G/3G/LTE,Platinum,Macro,OMO,C4-SKT-03,Jazz Guest/UFONE Host,UFONE,Non DG Site,99.86048884906411,99.74054783950608,99.78811977299877,99.99993569958846,99.9998962896588,99.66784550754454,96.16879480286705
GJR8662,GJR8662_S_PaddyRoad_Ufone3608,6,2G/LTE,Bronze,Macro,OMO,C4-GRT-04,Jazz Guest/UFONE Host,UFONE,Non DG Site,99.59584080047787,99.32915151014107,99.93895609318993,99.5443672839506,99.58688022700115,99.70408950617283,100
GJR8847,GJR8847__S_Lundpur_CMPak7149,6,2G/LTE,Bronze,Macro,OMO,C4-GRT-04,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,99.61609543010745,99.9863591269841,98.00123207885295,98.7866512345679,100,98.65470679012343,99.18458781362
GUJ8794,GUJ8794__S_SalimColony_CMPak6746,6,2G/LTE,Bronze,Macro,OMO,C4-GUJ-01,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,97.77615989645544,99.55150462962956,98.71484219434481,98.1460905349793,98.91614396654717,98.8856095679012,96.10140382317796
GUJ8809,GUJ8809__S_KhalidColony_CMPak7894,6,2G/LTE,Bronze,Macro,OMO,C4-GUJ-02,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,98.21423237753875,99.89845127865958,99.82601553166067,96.29803240740736,99.31666293309429,94.03800154320977,99.78830645161284
PSR8901,PSR8901__S_DrAbdulSattarHospital,6,2G/LTE,Bronze,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,96.76971326164863,99.1342179232804,99.02370196136994,92.68113425925903,100,98.88560956790113,96.78203405017918
RUR1517,RUR1517__S_KotBilal,6,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,ATL,ATL,Non DG Site,100,99.98677248677247,100,99.5100308641975,99.33545524691355,99.14853395061724,92.6370221027478
RUR8633,RUR8633__S_PTCLExchangeTatlayAali_GTRP2060,6,2G/LTE,Bronze,Macro,OMO,C4-HFZ-06,Jazz Guest/PTCL Host,PTCL,Non DG Site,97.53546893667854,99.87847222222217,99.36305256869768,98.20949074074073,92.99880525686964,98.5366190843621,98.11267921146948
RUR8710,RUR8710__S_Lambanwali_Ufone1319,6,2G/LTE,Bronze,Macro,OMO,C4-GUJ-02,Jazz Guest/UFONE Host,Ufone,Non DG Site,98.67249726204686,99.74082341269839,98.51907855436082,98.39956275720161,98.46904868578252,99.45351080246913,97.49558193946629
GUJ0101,GUJ0101__S_QaziTown_TPLGW202,6,2G/LTE,Bronze,Macro,OMO,C4-GUJ-01,Jazz Guest/TELENOR Host,TELENOR,Non DG Site,97.88250448028664,99.5944251543209,100,100,98.50321087216243,94.20450745884757,96.12215626244503
GUJ8620,GUJ8620__S_ChanDaQilaChowk_Ufone3952,6,2G/LTE,Bronze,Macro,OMO,C4-GUJ-01,Jazz Guest/UFONE Host,UFONE,Non DG Site,99.03505824372755,99.0091765873015,99.47169952210275,99.61705889917691,98.7656810035841,93.90798611111094,96.27501493428903
GUJ0774,GUJ0774__S_ChiraghNagar_CMPak4926,6,2G/LTE,Bronze,Macro,CMPak,C4-GUJ-02,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,46.6732937574668,89.75064070767169,98.55342741935455,91.7517361111108,90.70209826762219,95.16473765432066,92.95512246117059
HWY1064,HWY1064__S_DeonaMandi,6,2G/LTE,Bronze,Macro,CMPak,C4-GRT-04,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,90.08325866188734,92.56117724867707,100,98.55404449588472,99.76702508960571,95.86059670781891,78.49555704898442
RUR0753,RUR0753__S_Saria,6,2G/LTE,Bronze,Macro,B2S,C4-NRW-05,E.Co,E.Co,Non DG Site,96.5403163580246,99.32140101410933,97.51493428912777,99.67766203703702,95.5062724014336,94.05941358024678,96.25329798884893
RUR1140,RUR1140__S_ChahalKalan,6,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,ATL,ATL,Non DG Site,99.935222520908,98.90211640211636,99.59285394265231,100,99.81668160095573,97.75038580246903,100
RUR1193,RUR1193__S_Chopala_NEW,6,2G/LTE,Bronze,Macro,B2S,C4-GRT-04,ATL,ATL,Non DG Site,99.90554062126643,99.98129546957668,100,98.50327932098763,96.26661439665466,99.98398919753085,99.9998133213859
RUR8778,RUR8778__S_Sahibwal,3,2G/LTE,Bronze,Macro,B2S,C4-MBD-08,TAWAL,TAWAL,Non DG Site,99.70019414575862,99.72800925925922,100,99.06172839506166,99.14781212664275,98.97055041152257,99.33523745519703
SKG9026,SKG9026__S_AOneGamingZone,6,2G/LTE,Bronze,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,96.66498655913965,98.74421296296289,99.34718488649935,98.16763117283948,98.01709976105128,97.98900462962953,99.63336320191155
GUJ8834,GUJ8834__S_Lohianwala,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-02,Tawal,Tawal,Non DG Site,98.88686653723616,96.98805390211636,92.8026060334527,99.34239969135794,99.56242532855428,97.22241512345673,99.97255824372755
PSR1382,PSR1382__S_SaweraHospital,6,2G/LTE,Bronze,Macro,B2S,C4-NRW-05,Enfra,Enfra,Non DG Site,96.12921893667851,98.10891341490294,99.52247610513736,98.70283564814805,99.37739570888091,95.28658693415625,97.0414862106729
RUR0669,RUR0669__S_Ladar,6,2G/LTE,Bronze,Macro,B2S,C4-NRW-05,Tawal,Tawal,Non DG Site,98.2442876344085,99.95862957451496,100,99.67824074074073,99.09040845280764,98.256590792181,98.82744051174824
RUR0979,LTE_RUR0979__S_Aidal,6,2G/LTE,Bronze,Macro,B2S,C4-MBD-08,ATL,ATL,Non DG Site,99.64851528275587,99.98677248677247,100,98.62596450617279,99.07855436081243,99.92611882716047,97.52725507765824
RUR1165,RUR1165__S_Darajake,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-01,E.Co,E.Co,Non DG Site,96.5509259259259,96.89043209876525,97.36481357029061,97.43807870370364,96.17324397650322,95.56192129629623,96.2503733572281
RUR2476,RUR2476__S_Dhamthal,6,2G/LTE,Bronze,Macro,B2S,C4-GRT-04,ATL,ATL,Non DG Site,97.38780615292706,99.99156057098764,100,98.7853009259259,92.24558816208672,100,99.83161589008361
RUR2577,RUR2577__S_Gujgran,6,2G/LTE,Bronze,Macro,B2S,C4-GRT-04,ATL,ATL,Non DG Site,100,99.99138833774246,100,99.46547067901233,97.61667413381119,100,98.50582437275985
RUR2701,RUR2701__S_KotlaArabAliKhan,6,2G/LTE,Bronze,Macro,B2S,C4-GRT-04,E.Co,E.Co,Non DG Site,93.50968239745097,96.54079861111104,99.00151831939459,98.8302469135802,99.79745370370367,100,99.42481207686177
RUR5722,RUR5722__S_ChittiSheikhan_CMPak4992,9,2G/3G/LTE,Diamond,Macro,OMO,C4-SKT-03,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,92.61424731182784,78.80731922398581,100,97.0104809670781,98.64147749900435,100,99.46207520244259
RUR2734,RUR2734__S_BhuppraGuraya,6,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,ATL,ATL,Non DG Site,100,99.7253224206349,98.22692652329744,97.5049511316872,95.89811081242527,96.68807870370357,96.66237305854236
SKT9543,LTE_SKT9543__S_Fatehgarh,6,2G/LTE,Bronze,Macro,B2S,C4-SKT-03,ATL,ATL,Non DG Site,99.80734767025086,99.98367228835978,100,98.26716820987644,100,100,95.56821858821179
SKT9388,LTE_SKT9388__S_KaakeWali_CMPak42996,6,2G/LTE,Bronze,Macro,OMO,C4-SKT-03,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,98.04416816009558,86.29467730379177,87.14885752688163,100,92.49719982078845,88.67721193415618,96.44414575866179
GHK8940,GHK8940__S_GilWalaRd,6,2G/LTE,Bronze,Macro,B2S,C4-GUJ-02,E.Co,E.Co,Non DG Site,99.56251866786134,99.56101190476186,99.93858273596173,99.94174382716047,99.55225134408597,98.5996334876543,95.28558716646744
HFZ1525,HFZ1525__S_HafizabadCourt,6,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,ATL,ATL,Non DG Site,98.08987330744716,99.94605654761901,100,99.32465277777773,98.63127240143362,85.66306584362111,97.68885653126236
JPB8846,JPB8846__S_FarrukhSattarRiceMills,6,2G/LTE,Bronze,Macro,B2S,C4-HFZ-06,ATL,ATL,Non DG Site,99.48271356033449,99.98584242724868,99.49914127837513,99.94232253086417,98.91969086021503,99.76729681069956,99.00416293309436
MBN6234,MBN6234__S_Mandibhauddin_Bazar_1_OEMB0247,2,2G/LTE,Bronze,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,Non DG Site,98.04323476702503,94.16501322751303,96.35454002389477,95.86959876543169,96.37180779569871,96.47328317901211,97.78095131421725
NRW2398,NRW2398__S_KanjroorRoad,6,2G/LTE,Bronze,Macro,B2S,C4-NRW-05,ATL,ATL,Non DG Site,96.58443473715616,95.85930610670155,99.01716820987652,95.53832304526739,98.32847968936674,93.93428497942381,95.7368516029468
RUR2804,RUR2804__S_Jassoran,6,2G/LTE,Bronze,Macro,B2S,C4-NRW-05,Enfra,Enfra,Non DG Site,100,99.99545304232804,99.87156511350058,100,98.50526433691755,99.5545910493827,99.98357228195933
RUR2704,RUR2704__S_Chechian_Jhans,,2G+4G+L9,Bronze,Macro,B2S,C4-GRT-04,ATL,ATL,Non DG Site,96.98103345280744,98.27814980158719,98.30178464755059,97.71894290123444,100,100,95.82530615292707
RUR2703,RUR2703__S_Ramkay,,2G+4G+L9,Bronze,Macro,B2S,C4-GRT-04,ATL,ATL,Non DG Site,95.45922939068096,99.98029651675482,100,100,94.06959378733565,100,100
